,product_id,product_category,product_name,product_price,scrapy_data,style_id,color_id,color_name,Fit,Composition,Size,Product safety
53,0985159002,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-08-04 21:06:06,0985159,002,Black,Skinny fit,Pocket lining: Cotton 100%,,
54,0985159002,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-08-04 21:06:06,0985159,002,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
55,0985159002,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-08-04 21:06:06,0985159,002,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
56,0985159002,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-08-04 21:06:06,0985159,002,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
57,0985159002,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-08-04 21:06:06,0985159,002,Dark gray,Skinny fit,Pocket lining: Cotton 100%,,
58,0985159002,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-08-04 21:06:06,0985159,002,Dark blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
59,0985159002,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-08-04 21:06:06,0985159,002,Dark blue,Skinny fit,Pocket lining: Cotton 100%,,
60,0985159002,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-08-04 21:06:06,0985159,002,Dark denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
61,0985159002,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-08-04 21:06:06,0985159,002,Dark denim blue,Skinny fit,Pocket lining: Cotton 100%,,
62,0875105002,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2021-08-04 21:06:06,0875105,002,Denim blue,Relaxed fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 32/32",
63,0875105002,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2021-08-04 21:06:06,0875105,002,Light denim blue,Relaxed fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 32/32",
64,0875105002,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2021-08-04 21:06:06,0875105,002,Denim blue,Relaxed fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
65,0875105002,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2021-08-04 21:06:06,0875105,002,Black,Relaxed fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
66,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
67,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
68,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
69,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Midnight blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
70,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
71,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
72,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
73,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
74,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
75,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
76,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Midnight blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
77,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Midnight blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
78,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
79,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
80,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
81,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
82,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
83,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
84,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Light denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
85,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Light denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
86,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
87,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
88,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
89,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Midnight blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
90,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
91,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-08-04 21:06:06,0985197,006,Dark denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
